Name,Own_House,Country,Zip_Code,Year,Time,Longitude,Latitude
Rebecca King,True,Lao People's Democratic Republic,02149,1979,,-173.961559,-42.813623
William Watson,False,Jersey,27540,1995,,-65.607068,27.359612
Alexis Stanley,True,Greenland,88797,1974,,-58.154812,-59.707963
Jodi Johnson,False,Papua New Guinea,65719,1972,,-134.426981,-47.943155
Maurice Romero,False,French Guiana,15680,1973,,106.797884,5.2861955
Michael Atkins,True,Mozambique,26305,1998,,-126.755001,60.796357
Andre Sandoval,True,Cyprus,02315,1974,,-145.739146,30.9880035
Michael Roth,False,Haiti,67533,2018,,153.910600,-88.666901
Blake Wyatt,False,Latvia,90769,1971,,86.809116,29.1670895
Andrea Clark,False,Monaco,83268,2015,,-71.320321,-23.5663065
Jennifer Riddle,True,Saint Pierre and Miquelon,21728,1987,,7.547081,-80.699456
Terry Powers,True,Tunisia,79756,2019,,13.271344,23.6924155
Michael Allen,True,Antigua and Barbuda,11672,1998,,161.470594,-9.513719
Aaron Macdonald,False,Bulgaria,53223,2000,,-48.354604,-76.347900
Samantha Valdez,False,Cuba,23588,1980,,-153.267546,10.7652705
Johnny Stewart,True,Papua New Guinea,67381,2001,,-166.791032,-54.517086
Heather Brown,True,Zambia,19335,1997,,-117.892018,85.919296
Mercedes Ward,True,Sri Lanka,26451,1978,,178.644765,1.227581
Peter Castillo,False,Niue,42251,1993,,176.257383,-69.949748
Jessica Jones,True,Somalia,64150,2017,,-118.452871,-42.0708055
Zachary Garcia,True,Korea,16315,2013,,80.467129,24.7386615
Casey Jones,False,Latvia,73077,2013,,112.850322,-40.0777255
Jeremiah Griffin,False,Somalia,38887,1981,,-42.949885,37.095056
Linda Ford,True,Equatorial Guinea,47649,1979,,176.518970,-45.3369605
Kimberly Mack,True,Kazakhstan,91431,1972,,178.392636,-5.421690
Kerry Boyd,False,Saint Helena,70382,2016,,72.578215,44.0539095
Alyssa Green,False,Saint Martin,40259,1977,,-112.968891,22.1259025
Timothy Ramos,True,Nigeria,68756,2013,,-54.488408,-69.488285
Robert Romero,True,Botswana,52464,1988,,37.590817,45.1281885
Maurice Kramer,True,Palestinian Territory,78898,2016,,-23.750805,84.2352165
Robin Hill,True,British Virgin Islands,28227,1993,,-99.613913,-80.366116
Eric Craig,True,Bolivia,24498,1976,,135.134320,83.1567965
Nancy Ayala,False,Croatia,86025,2010,,-78.668795,59.7788105
Andrew Kane,True,Greece,94095,1974,,85.479017,45.295294
Ronnie White,False,Tanzania,21815,1975,,39.858291,45.034112
Dr. Jordan Sullivan,True,Afghanistan,50070,2009,,55.191377,86.6232355
Charlotte Smith,False,Norway,77141,1985,,-120.755051,15.3507895
Jessica Farrell,False,Netherlands,65885,1978,,-150.114913,9.1823365
Katherine Collins,False,Netherlands Antilles,49647,1974,,9.841779,-77.3998515
Joel Lawrence MD,False,Cuba,24898,2019,,84.119721,31.122138
Nancy Howard,True,Belgium,99767,1992,,43.641835,-69.381214
James Thompson,True,Senegal,75174,2016,,57.678408,13.3941185
Dr. Diana Hill,False,Angola,16503,1982,,169.530031,32.8222345
Katherine Chambers,True,Kiribati,76357,2006,,-77.028020,-16.464372
Mitchell Jennings,True,Bahamas,03054,1979,,-52.321989,19.485057
Rebecca Long,True,Montserrat,90747,1983,,-75.452739,-77.6759685
Ashley Mendez,True,Argentina,54678,1996,,-57.953253,58.317500
Courtney Martin,False,Djibouti,58149,2021,,-81.789346,-43.038091
Ryan Wallace,True,New Caledonia,85448,1974,,179.078162,21.833514
Steven Graves,False,Netherlands,23822,2016,,150.091907,89.499125
Michael Wells,False,Kiribati,13761,1975,,4.981932,12.785538
Christina Baldwin,False,Bangladesh,14770,2011,,-176.396384,-7.4760345
Jessica Jones,False,United Arab Emirates,18362,1982,,-62.617187,58.1895255
Madeline Collins,False,El Salvador,06111,1988,,-137.273874,14.249845
Juan Griffin,True,Pakistan,81077,1995,,-58.953762,-6.5923245
Gregory Perez,False,Ethiopia,04885,2003,,11.580967,-2.3368125
Jaclyn Ortiz,False,Saint Vincent and the Grenadines,30835,1998,,-26.336645,-26.713268
James Stone,False,Bahamas,99881,1988,,-8.535924,76.148469
Paul Allen,False,Lesotho,55222,2002,,-45.245918,63.280811
Matthew Ford,True,Eritrea,25164,1989,,-148.185303,63.788868
Bryan Gamble,True,Somalia,04793,2010,,-114.322962,14.8782305
Daniel Harris,False,Botswana,81717,1987,,73.087860,-68.5025415
Patricia Miller,True,Anguilla,06799,2021,,-36.106858,-5.224823
Bianca Hancock,False,Cape Verde,06004,1990,,109.111038,82.727688
Erica Perez,True,Thailand,23756,1970,,104.887467,48.8094785
Robert Gomez,False,Latvia,34174,2017,,-31.799382,23.772063
Valerie Martinez,True,Swaziland,97497,1970,,29.096697,25.1816175
Michael Smith,False,Angola,20125,2011,,170.081683,39.578910
Cory Robinson,False,Guatemala,25901,1979,,66.366394,11.678371
Sabrina Ruiz,False,Italy,64943,2007,,-120.732927,54.1128875
Kevin Duarte,True,Guadeloupe,99540,2012,,-4.158395,83.857781
Brian Day,False,Jamaica,45283,1971,,-34.087229,-15.7515095
Renee Williams,True,New Caledonia,17818,1998,,142.822822,34.1133235
Frances Stone,False,Palau,64654,1972,,146.859732,-52.4270575
Debra Martin,False,Philippines,45637,1989,,86.048244,-8.701318
Devon Weiss,True,Cayman Islands,56416,1983,,-100.144730,-16.8445025
Paul Smith,False,Panama,66463,2020,,104.598764,-54.3360125
Brittany Garcia,True,Turks and Caicos Islands,72243,1992,,51.016509,52.125095
Kevin Hall,False,Niger,58343,1990,,-35.299806,-70.341316
Billy Fleming,True,Micronesia,03638,1995,,-118.076816,-79.4282645
Kathryn Gonzales,False,Slovakia (Slovak Republic),94471,2019,,-140.023366,-36.4650125
Richard Wood,True,British Virgin Islands,93628,1984,,70.899409,41.0918975
Javier Martin,False,British Indian Ocean Territory (Chagos Archipelago),75249,1974,,2.101206,-44.105795
John Khan,True,Haiti,13603,1993,,114.175736,47.0762445
Shirley Lopez,True,Guernsey,72421,1979,,90.935517,-61.5304555
Alexander Cox,False,Lao People's Democratic Republic,88508,2012,,-37.318315,-73.211460
Bryan Jordan,False,Cocos (Keeling) Islands,52112,1985,,174.200773,-42.276967
Erika Ortiz,False,Saint Helena,66537,1995,,12.420820,60.3883785
Jacqueline Williams,True,Trinidad and Tobago,02187,1991,,156.090078,35.6612585
Melissa Baker,False,Japan,95384,2003,,-97.725152,-3.411782
Julia Padilla,True,Namibia,88511,2003,,-54.301753,64.471477
Colin Anderson,True,Maldives,26180,2005,,39.844171,-81.824274
James Carter,True,Cyprus,09852,1975,,170.973286,-67.8468785
Tracy Nunez,False,Burundi,46792,2020,,-92.496285,-60.6966435
Dean Carter,False,United States of America,28180,1994,,136.042380,2.630623
Ashley Carr,False,Vietnam,93144,2008,,65.182814,21.0536835
Jonathan Carey,False,Estonia,61867,2005,,17.397475,61.6358655
Jillian Williams,True,Nicaragua,84357,1993,,-91.842117,-47.3404705
Jennifer Cook,False,Netherlands Antilles,02815,1978,,-67.924713,88.8656325
Tiffany House,False,Antigua and Barbuda,27821,1987,,-139.898691,-24.6012545
Michelle Simpson,True,Finland,02585,2001,,-117.963186,1.677878
Holly Davis,False,Palau,71115,1995,,-151.994072,-28.9022425
David Smith,True,Eritrea,24487,1985,,-112.858415,12.3163065
Katrina Roman,False,Nepal,80050,2011,,-42.582777,-88.8804585
Robin Miller,True,Japan,91399,2015,,-12.931859,-40.647862
Brandi Thomas,True,Guernsey,87667,1993,,-155.235367,59.672024
Christopher Lopez,True,United Kingdom,05187,2008,,-34.409802,31.7144535
Thomas Sandoval,False,Tokelau,99294,1997,,8.859795,52.4790055
Glenn Meyer,True,Anguilla,35103,1993,,174.327098,23.863399
Alexander Bowen,True,Syrian Arab Republic,55288,1987,,63.312714,-44.7566705
Xavier Wong,False,Aruba,47493,1979,,-19.377984,76.4182945
Amy Bowman,False,Cook Islands,70716,2011,,-29.553722,-56.6136215
Christopher Harris,True,Guadeloupe,15459,1998,,28.153415,-30.3852755
Dr. Amy Tucker,False,Qatar,82213,1985,,-132.633828,-33.918870
Tiffany Mann,True,Somalia,54126,1979,,88.465070,86.0032825
Kendra Ortega,False,Tokelau,24563,2008,,18.480477,-79.037752
Shannon Pratt,True,Tanzania,58951,1981,,46.658481,-56.4084245
Melissa Pineda,False,Lebanon,98073,1996,,-6.369316,16.5879715
Bryan Snyder,True,Trinidad and Tobago,69017,1985,,-20.566903,11.673406
Lucas Johnson,True,Solomon Islands,67502,1995,,-136.174297,-33.9127995
Jason Wilson,False,Sweden,49891,1985,,139.697611,-83.673309
Dr. Katrina Wallace DDS,True,Greece,07749,1973,,47.735308,-85.4975255
William Jenkins,False,New Zealand,21460,1997,,-15.726667,35.679909
James Page,False,Niger,80785,1989,,-17.434003,37.131287
Jessica Lambert,False,Isle of Man,85355,1980,,-98.470143,84.215167
Matthew Ayala,True,Finland,67992,1996,,-176.319984,-84.035049
John Rocha,True,Spain,46471,1985,,-98.860946,25.3128615
Barbara Brock,True,Iran,72621,2007,,-44.471398,-0.9618585
Jessica White,True,Cote d'Ivoire,98024,1995,,10.246594,13.116959
Cesar Mack,False,Canada,99798,1976,,37.198625,-52.224235
Ricardo Johnson,True,Turks and Caicos Islands,95888,1984,,-54.543310,19.012991
Albert Weaver,False,Chile,03125,1982,,5.907982,-42.3128045
Rachel Ross,True,Anguilla,51368,2018,,127.567907,44.9503985
Anthony Salinas,True,Hong Kong,08933,2002,,-82.086901,-59.509146
Bruce Hodges,True,Turkey,60187,2020,,-174.124736,10.3585515
Paul Hamilton,False,Yemen,76306,1990,,46.493550,-66.006595
Melissa Flowers,False,Saint Helena,10969,1989,,110.389310,-10.292234
Harry Santiago,True,Mexico,94932,2016,,75.383275,-26.531826
Sonya Walker,False,France,97695,1983,,47.925020,-46.102688
Laura Juarez,False,Kyrgyz Republic,08909,2008,,24.393559,20.385604
William Green,True,Taiwan,10505,1984,,-136.790781,45.2143885
Melanie Rivera,False,Norfolk Island,86911,2010,,146.325537,-21.0672295
Latoya Foley,True,Honduras,88406,2004,,123.687153,-31.8799865
Patrick Riddle,False,Cook Islands,50778,1991,,85.656555,1.8361365
Charles Frazier,False,Turkmenistan,28437,2003,,80.007012,-51.205515
Jacob Stone,False,Montenegro,35074,2010,,-139.937746,9.7753205
Lori Thomas,True,Turkmenistan,67613,2006,,-120.642907,44.2723445
Mark Mcdowell,True,Cocos (Keeling) Islands,48828,1973,,133.625335,52.213485
Lisa Fisher,False,Monaco,97764,2003,,0.624738,76.2902095
Devin Webb,True,Madagascar,90024,2021,,-10.551160,84.657678
Denise Roberts,False,Philippines,41372,1971,,101.195008,-66.3036965
Patrick Yu,False,Reunion,08617,1973,,-117.330526,33.576001
Mark Hall,True,Cameroon,40269,2003,,-144.483398,-0.7755405
James Vasquez,True,Gibraltar,60312,2005,,-36.072652,36.469264
Mitchell Dillon,False,Dominica,18413,1995,,125.157351,-39.9195815
Paula Garcia,False,Croatia,98884,1977,,3.444527,-11.917047
David Lynch,False,Gibraltar,46384,1984,,-86.686391,78.979896
Dana Jenkins,False,Yemen,45098,2010,,136.637008,-41.5282145
Emily Ochoa,True,Nicaragua,74587,1976,,-171.821569,-12.2873785
Stacie Harris,False,Cambodia,41421,2004,,-4.436335,-40.8457415
Jim Buckley,False,Bulgaria,54705,1987,,-172.111419,-76.236187
Anne Larson,True,Namibia,27292,1999,,154.448802,-27.8108895
Megan Barnett,False,Mongolia,92613,2006,,91.658317,-0.270340
Michael Vazquez,False,Bulgaria,60854,1999,,34.200762,-46.240615
Sylvia Jones,True,Tonga,97520,1993,,38.417365,-38.5937845
Matthew West,False,El Salvador,63949,1991,,-90.877995,33.654242
Ronald Spencer,False,Timor-Leste,79422,2016,,-167.996493,86.1617075
Christine White,False,Papua New Guinea,54586,2008,,105.536643,-46.706838
Ronald Flynn,True,Luxembourg,74865,2012,,-91.470809,-4.202532
Robert Barrera,False,United Kingdom,53316,1974,,142.826080,89.156757
Melanie Shepard,False,Saint Martin,03001,1989,,84.865683,85.690831
Amanda Garcia,True,Netherlands,23682,1997,,152.603856,-21.5102165
Amanda Thomas,False,Equatorial Guinea,80893,2011,,-150.999586,-54.659956
Andrew Green,True,Barbados,27789,1977,,149.029275,-5.2197075
Anthony Stewart,True,Iraq,91313,2000,,-25.890357,-6.729244
Christian Robinson,True,Egypt,25848,2009,,-83.680197,86.383841
Heather Lee,False,Finland,34066,2019,,70.179991,27.414569
Lisa Peterson,False,Korea,56028,1979,,22.197509,-5.4229225
Laura Kent,True,Tuvalu,35837,1991,,9.704686,21.3393945
Michelle Anderson,False,Hungary,62247,1976,,-7.281515,-27.124165
Jeffery Campbell,False,Saint Pierre and Miquelon,73073,2011,,-116.289091,81.0131175
Christina Morgan,False,Uzbekistan,07899,1999,,-26.004870,73.714570
Michelle Wilson,False,Guam,21057,1974,,4.274521,6.9540485
Shannon Zimmerman,False,Denmark,84708,1985,,-135.334640,-65.066319
Michael Faulkner,True,Jamaica,19512,1995,,124.064558,-75.5891095
Christie Sims,False,Russian Federation,15474,1985,,169.069523,69.946847
Kenneth Miller,False,Bahrain,35460,1994,,88.488473,85.088535
Michelle Mason,True,Mayotte,78041,1979,,123.592337,4.0669455
Yolanda Winters,True,El Salvador,21350,1983,,32.656949,81.902740
Michael Elliott,True,South Africa,72402,1980,,-49.921883,-5.930400
Laura Bennett,True,Norway,79842,2007,,-66.324044,85.393976
Diane Wolf,False,Swaziland,23794,1975,,-156.284587,-51.2587145
Tara Dillon,False,Aruba,40616,2003,,-147.500530,-73.5185035
Sandra Simpson,False,Wallis and Futuna,63412,1981,,-157.084908,-53.6299595
Megan Price,False,Morocco,67069,1996,,118.800674,47.524209
John Burke,False,British Indian Ocean Territory (Chagos Archipelago),52586,2008,,-71.283699,73.4724955
Brenda King,True,Netherlands,53705,2001,,28.242690,14.081462
Nicole Thomas,False,Cayman Islands,61124,2020,,-54.129467,31.6877525
Linda Myers,True,United Kingdom,86302,2001,,77.212664,-16.1241465
Gregory Smith,False,Zambia,69645,1972,,-26.683657,53.5876925
Eric Byrd,True,Czech Republic,20936,1984,,-44.342702,-7.1851595
James Allen,True,Lebanon,79904,1980,,-133.911028,38.1317235
Adam Flowers,True,Palestinian Territory,99769,2021,,-85.275080,-22.9658055
Marilyn Miller,False,Norway,19834,2004,,2.508202,32.685581
Lisa Gay,True,Oman,71385,2019,,-62.222751,74.050398
James Stone,False,Estonia,56261,2019,,-7.384677,60.196263
Arthur Richard,False,Cyprus,48326,2017,,-35.233765,-52.3703845
Sarah Knight,False,Argentina,67202,1992,,-137.644303,-50.0553215
Kyle Banks,False,Montserrat,06288,1990,,-137.216164,-67.250534
Cassie Reed,False,Djibouti,14420,1972,,-53.395038,28.733180
Paul Jefferson,True,Ghana,65188,1976,,-114.248517,-88.363268
Joseph Cantu,True,Djibouti,55574,1999,,-58.014733,75.466551
Brandon Henderson,False,Sri Lanka,77929,1996,,-4.730276,-69.395315
Robert Daugherty,False,Congo,00702,1983,,-146.453631,7.9503365
Shelia Rivers,False,Belarus,88888,1984,,-179.047261,-58.0968045
James Allen,False,Lesotho,02813,2010,,-176.369913,-17.9286795
Martin Espinoza,False,Botswana,91616,1977,,-24.732483,-36.2886765
Kristina Taylor,False,Reunion,19192,2010,,169.258337,43.7737875
Drew Hull,False,Qatar,63678,2004,,-39.093602,-82.960751
David Cummings,False,Burundi,77214,2013,,-117.039877,7.593372
Gary Dixon,True,Grenada,62542,1983,,-38.093916,-79.0601745
Gina Martinez,True,Turks and Caicos Islands,57389,1977,,45.732986,-15.9363945
Luis Simmons,True,Monaco,71380,1992,,-158.243569,-66.7392075
Patrick Rivera,True,Iraq,31157,1982,,-109.282547,-20.304960
Alyssa West,True,Pakistan,15833,1996,,152.295351,4.1037445
Luis Copeland,False,South Georgia and the South Sandwich Islands,30996,1976,,-155.554459,-22.9370425
Mrs. Molly Smith,False,Saudi Arabia,99352,2011,,-66.576747,77.114308
William Wilkerson,True,Bolivia,38682,1989,,-170.857002,70.9944835
Erin Watkins,True,Nicaragua,23142,1998,,-34.512628,65.051709
Sarah Reyes,False,Egypt,05445,2019,,-144.668090,44.5456515
Alexis Phillips,True,United States of America,50967,1975,,79.199643,61.2563165
Kyle Stanton,False,Spain,71643,2012,,-93.900576,-5.823217
Elizabeth Rhodes,False,Netherlands Antilles,01994,2008,,34.957906,-0.0978785
Diane Rich,True,Greenland,96159,2007,,-76.187728,-82.8532035
Ronald Juarez,True,Congo,16779,1977,,49.805277,-50.834593
Lisa Lewis,False,Northern Mariana Islands,92943,1972,,166.106544,-34.292218
Jennifer Trujillo,False,Timor-Leste,69426,2008,,117.310415,24.5305225
Steven Hogan,False,Seychelles,47802,1991,,-34.470635,23.3605955
Diane Pena,True,Equatorial Guinea,36036,2006,,100.830152,-25.0476485
Kevin Simpson,True,Heard Island and McDonald Islands,72093,1998,,-24.933976,39.107006
Paige Huynh,False,Kazakhstan,38713,2003,,-60.103211,-75.6152035
Daniel Henson,True,Serbia,19013,1984,,-74.307251,72.4504945
Nicholas Hayes,False,Papua New Guinea,91962,2019,,31.942059,33.965949
James Johnson,False,Northern Mariana Islands,48788,1995,,29.702059,-56.840863
Allen Watson,False,Korea,25411,1971,,-115.576795,-84.476780
Jonathan Thompson,False,Macao,93205,1981,,-118.568640,-84.8860595
Rachel Ross,False,Greenland,15607,1997,,-11.660577,-31.859384
Andrew Rocha,False,Morocco,62661,1970,,-167.649913,-53.365929
Mike Flynn,True,Guyana,47805,2006,,76.153347,84.412015
Michael Howard,False,Syrian Arab Republic,11998,2007,,-89.267696,66.1286685
Gabriella Jackson,True,Burkina Faso,19434,2005,,-104.204488,81.857590
Michelle Chavez,False,Albania,68330,1973,,167.461624,-67.1089945
Angela Harvey,True,Christmas Island,20318,2006,,169.365514,-10.226441
Marilyn Andrews,False,Slovakia (Slovak Republic),69042,2005,,0.665784,-72.703914
Joe Vaughan,False,Sao Tome and Principe,97433,1999,,37.024240,17.466253
Victoria Williams,False,Trinidad and Tobago,90914,1991,,24.835522,-49.1107935
Christian Cobb,False,Micronesia,92378,1987,,10.542848,-18.0808515
Anthony Cabrera,True,Russian Federation,43380,2016,,-38.152552,-48.080119
Michael Cook,False,Falkland Islands (Malvinas),22928,1990,,-152.952806,-10.6813605
Sean Brown,False,Austria,08571,2000,,-23.135318,23.587956
Erica Burch,True,United Arab Emirates,05621,1998,,46.105864,22.374829
Timothy Ford,True,El Salvador,55621,1989,,-141.604457,-36.472678
William Snyder,True,Sao Tome and Principe,94022,1982,,-89.490572,29.806967
William Kelley,False,Cook Islands,49872,1996,,22.661020,-1.747291
Courtney Ramirez,False,Argentina,95175,1996,,-62.337285,-4.1092895
Chris Hudson V,False,Japan,94889,2007,,-28.213103,2.2928005
Christopher Espinoza,False,Benin,85741,1985,,-59.375317,-66.570993
Felicia Strong,True,Kuwait,16019,2000,,-26.910397,45.272970
Matthew Harris,True,American Samoa,70852,2013,,133.990800,-70.5303785
Cynthia Ramos,False,Serbia,81593,2001,,-146.536010,-30.4571355
Jillian Lucero,True,Montserrat,36581,2003,,45.822264,84.424433
Robert Anderson,False,Bulgaria,66053,2016,,5.143259,19.211163
Kiara Richardson,True,Cook Islands,77790,1987,,134.476677,49.547602
Margaret Edwards,False,Niue,78716,1997,,-46.663739,-58.827722
John Thompson,True,Faroe Islands,37072,1972,,151.956383,45.141797
Christopher Johnston,True,Bolivia,26547,2009,,-84.983660,-60.7228345
Sarah Alexander MD,False,Honduras,57669,2000,,-110.318377,23.7717945
Scott Anderson,False,Gabon,05223,2010,,-28.948816,42.4378605
Brad Diaz,True,Guinea,54476,2021,,-0.239948,-29.9471005
Gabriela Perry,False,Djibouti,86314,1988,,-83.518694,62.832186
Kathy Jones,False,Martinique,51590,1996,,169.311810,-89.3540765
Sheryl Gordon,True,Cote d'Ivoire,74967,1970,,-167.908725,-18.127263
Michael Barnes,False,Bouvet Island (Bouvetoya),16478,2014,,-75.309940,-3.406769
Sharon Hernandez,True,Cameroon,37688,2020,,161.563697,-7.0172435
Jeremy Gutierrez,False,Vietnam,63811,2019,,10.638021,-9.1955345
Patricia Ortega,True,Armenia,03956,1982,,20.075370,63.6504655
Elizabeth Brown,False,Montenegro,39169,1988,,17.084002,-74.995759
Tara Giles,True,France,48052,2009,,10.232330,-16.297412
Ryan Russo,False,Martinique,81046,1992,,-11.059613,-60.775269
Chase Green,False,Morocco,25531,2010,,88.986905,84.6045925
Meagan Newman,True,Kiribati,10081,1991,,89.892521,82.597622
Lauren Kim,True,Brazil,19246,1987,,178.869267,26.3205505
Michelle Davis,True,Finland,89247,1994,,152.471944,-23.7067275
David Leblanc,True,Mauritania,35152,1970,,-107.561665,-26.6752475
Stacey Baldwin,True,Libyan Arab Jamahiriya,68717,1999,,-83.840860,-56.8122465
Jackie Valdez,True,Albania,45638,1994,,142.502036,59.0095615
Adam Kaufman,True,Moldova,89760,2011,,128.312730,7.485608
Felicia Cox,True,Armenia,36723,1970,,133.266577,15.705984
Leah Christensen,True,Belize,69669,1974,,52.706677,28.8409415
Samuel Haynes,True,Saint Lucia,50325,1986,,-176.680966,-79.7274015
Heather Jackson,True,Norfolk Island,44279,2015,,13.133489,-16.2922125
Tammy Rodriguez,True,Mongolia,54243,2016,,80.382772,-70.7584955
Sharon Barton,True,Sweden,71151,1986,,168.487328,-33.3346005
Jacqueline Johnson,True,Bhutan,97472,1971,,136.210854,82.4266485
Joseph Hernandez,True,Puerto Rico,80109,1974,,109.963076,67.3547465
Bruce Moore,True,Tonga,82546,2020,,164.446972,-63.6135045
Amy Armstrong,True,South Africa,12327,1978,,-136.552514,52.2814825
Christopher Franco,False,Namibia,34350,1972,,-24.690356,78.4899645
Courtney Payne,True,Lebanon,44851,1991,,-96.870590,-76.2368925
Hunter Tanner,True,Uganda,80009,1998,,-16.983062,42.3460475
Anna Webster,False,Albania,38350,1971,,-169.934895,21.567522
Erin Frazier,False,Lebanon,19883,1980,,-98.071381,69.547281
Kurt Burgess,False,Afghanistan,52795,2014,,42.408830,-82.866108
Brian Rice,False,Costa Rica,29385,1975,,-81.137801,80.781611
Christopher Nelson,False,Algeria,51948,1978,,-15.787954,24.613193
Christopher Bruce,False,Afghanistan,31630,1998,,132.820469,15.067178
Cheryl Charles,False,Nicaragua,70827,2021,,31.760268,60.155495
Kimberly Smith,False,Philippines,83973,2000,,-149.893428,61.2959785
Lee Kramer,True,Cyprus,57925,2013,,169.128081,-46.2684075
Amy Sanchez,False,Nepal,18549,2005,,166.266559,-44.411804
Victor White,False,Montenegro,84010,1991,,-163.761360,0.320643
Andrew Esparza,False,Norway,57080,1990,,92.411849,15.912613
Richard Ryan,False,Benin,74014,1986,,-68.915362,-88.1702685
Wendy Frank,True,Lithuania,47267,2001,,-170.559542,-57.0916345
Christina Villanueva,False,United States Virgin Islands,48692,1976,,24.339110,75.947092
Brian Whitney,True,Estonia,98396,1999,,175.469964,-80.708950
Mario Wallace,True,Paraguay,15928,2009,,125.302280,42.5044695
